"";"population_size";"forest_density";"PIS_support";"income";"postproduction_age";"industry_revenue";"empl_agriculture";"poulation_density";"Covid_deaths";"size_COVID";"betweenness_mob";"vacc";"relig";"HealthCareAcc";"HealthAcc_phys";"excess_mortality";"inf_autumn";"tests";"rt";"vacc_";"county";"deaths";"deaths_norm";"HCA_demand";"HCA_supply";"cumulative_cases";"vacc_fraq";"deaths_";"incidence"
"218";0,134772362385321;0,295;50,24;92;41168;3985;6581;257;203;167816,305952528;1766,55;22,4083333333333;52;6708103,82781024;33,2;1,13352981183405;556,493918134129;3,47670388545939;1,296868747499;0,377725844831954;"wolominski";11;81,6191079930056;-0,238093111472889;-0,260561325285595;0,551782998779908;0,197032075418933;-0,46698954414794;-0,0764251679248554
"219";0,0270607798165138;0,347;46,69;105;10123;3186;1769;70;55;123906,259270246;145,5;26,4666666666667;48;8005866,8474806;35;1,15632266142014;147,815400262745;0,31055900621118;0,833333333333333;0,398728392891108;"wolowski";NA;0;0,153307076867656;-0,201456746624274;-0,0741477016497191;0,523774839961038;-0,830029281613118;-0,640386256437472
"220";0,076918004587156;0,107;35,47;100;23269;11024;6750;131;134;375659,771143166;3058,7;28,1777777777778;48;7245026,73972194;22,4;1,10807291666667;624,041149502404;2,78358380964543;1,4433423719138;0,450469869387464;"wroclawski";4;52,0034291252003;-0,0761592871449512;-0,61518879725352;3,51455839020283;1,32873207773493;-0,598719338131261;0,0167874881425095
"221";0,0441261467889908;0,188;43,79;87;14934;6045;4521;110;170;171689,58885597;758,083333333333;20,08;61;8087767,13966423;37,1;1,20769881556684;294,609906959821;5,97218097218097;2;0,379329859844089;"wrzesinski";1;22,6623005353709;0,178007880712383;-0,132501404852733;0,606996027776565;0,221986204696771;-0,729227939390375;-0,437815320691323
"222";0,0562844036697248;0,392;51,04;80;4811;942;2305;63;34;43173,5941320293;0;18,8333333333333;51;2657379,13610432;30,4;1,07931726907631;71,0676446617767;1,48123765635286;1,25;0,325794548675843;"wschowski";1;17,7669111654442;-1,4597756399611;-0,352501780980983;-1,22497894542303;-0,610878242153571;-0,751002508058784;-0,746295292261186
"223";0,033358371559633;0,185;75,22;91;12123;0;13494;44;71;66010,4164876154;118;20,29;63;6833007,40842602;29,9;1,18989547038328;1528,85160802379;11,7640144797492;1,7202380952381;0,305414478401382;"wysokomazowiecki";21;629,527132715679;-0,20042268610521;-0,368919719498017;-0,89944369113265;-0,927936938283417;1,97009155538368;1,26539212178736
"224";0,123944380733945;0,069;50,64;90;49424;4368;909;1905;305;72290,4898708821;1636;25,8;52;7548321,22650456;86,5;1,24162895927602;572,837587146498;2,41357373485955;1,30671768707483;0,411350431924165;"m. Radom";59;476,01996678371;0,0153131291976872;1,48959092063018;-0,809922248352593;0,720139581810635;1,28729554609941;-0,0538715152040963
"225";0,0801857798165137;0,198;45,16;84;29589;2791;142;1775;190;152770,229684506;1315,05;28,4;57;6957143,78879323;66,5;1,16204869857263;448,957409685078;1,90608182507909;0,800532800532801;0,465024226120229;"m. Ruda Slaska";1;12,4710391579188;-0,16298364529483;0,832873379948841;0,337303585325744;1,55515844950667;-0,77455841341646;-0,224821532567783
"226";0,080043004587156;0,308;46,11;91;29125;3747;464;935;239;137076,313621548;616,7;24,5;57;6351910,48389985;54,2;1,22131979695431;212,385830438053;2,60646954298397;1,77380952380952;0,401252844058106;"m. Rybnik";7;87,4529890039041;-0,345519613676338;0,428992092429815;0,113589319093031;0,563048462901145;-0,441040588288471;-0,551281474818257
"227";0,106591743119266;0,026;44,34;99;39404;5460;292;1591;300;122063,863665706;3195,76666666667;32,7;82;9194905,45251109;184,9;1,25315816068722;1107,02758531652;4,5836195243357;1,23313777123753;0,417294724315748;"m. Rzeszow";10;93,8158970607222;0,511916412238701;4,72064122078239;-0,100410756653115;0,812616671914276;-0,41273853344783;0,683290727650396
